Active,Active(anon),Active(file),AnonHugePages,AnonPages,Bounce,Buffers,Cached,CommitLimit,Committed_AS,DirectMap1G,DirectMap2M,DirectMap4k,Dirty,HardwareCorrupted,HugePages_Free,HugePages_Rsvd,HugePages_Surp,HugePages_Total,Hugepagesize,Inactive,Inactive(anon),Inactive(file),KernelStack,Mapped,MemFree,MemTotal,Mlocked,NFS_Unstable,PageTables,SReclaimable,SUnreclaim,Shmem,Slab,SwapCached,SwapFree,SwapTotal,Unevictable,VmallocChunk,VmallocTotal,VmallocUsed,Writeback,WritebackTmp,time
92194272,66572516,25621756,0,66920712,0,1136732,64756212,163302556,271110728,262144000,6107136,138176,304,0,0,0,0,0,2048,40600040,333780,40266260,6464,40868,126186980,264108356,31368,0,549428,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113063.710364
92198024,66576268,25621756,0,66924504,0,1136732,64756212,163302556,271110728,262144000,6107136,138176,304,0,0,0,0,0,2048,40600040,333780,40266260,6464,40868,126183388,264108356,31368,0,549428,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113064.722323
92260624,66638864,25621760,0,66987080,0,1136732,64756212,163302556,271209040,262144000,6107136,138176,312,0,0,0,0,0,2048,40600036,333780,40266256,6464,40868,126121652,264108356,31368,0,549520,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113065.73427
92199720,66577960,25621760,0,66925940,0,1136732,64756212,163302556,271110728,262144000,6107136,138176,312,0,0,0,0,0,2048,40600036,333780,40266256,6464,40868,126181544,264108356,31368,0,549524,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113066.74666
92199936,66578176,25621760,0,66926180,0,1136732,64756236,163302556,271110728,262144000,6107136,138176,340,0,0,0,0,0,2048,40600036,333780,40266256,6464,40868,126181176,264108356,31368,0,549428,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113067.758613
92200444,66578680,25621764,0,66926656,0,1136732,64756236,163302556,271110728,262144000,6107136,138176,352,0,0,0,0,0,2048,40600056,333780,40266276,6464,40868,126180932,264108356,31368,0,549428,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113068.770581
92200892,66579128,25621764,0,66927128,0,1136732,64756236,163302556,271110728,262144000,6107136,138176,352,0,0,0,0,0,2048,40600056,333780,40266276,6464,40868,126180732,264108356,31368,0,549428,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113069.782564
92201396,66579632,25621764,0,66927612,0,1136732,64756236,163302556,271110728,262144000,6107136,138176,640,0,0,0,0,0,2048,40600056,333780,40266276,6464,40868,126180352,264108356,31368,0,549428,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113070.794559
92201900,66580136,25621764,0,66928096,0,1136732,64756236,163302556,271110728,262144000,6107136,138176,640,0,0,0,0,0,2048,40600060,333780,40266280,6464,40868,126179864,264108356,31368,0,549428,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113071.806556
92202348,66580584,25621764,0,66928576,0,1136732,64756236,163302556,271110728,262144000,6107136,138176,640,0,0,0,0,0,2048,40600060,333780,40266280,6464,40868,126179368,264108356,31368,0,549428,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113072.818543
92202852,66581088,25621764,0,66929056,0,1136732,64756256,163302556,271110728,262144000,6107136,138176,660,0,0,0,0,0,2048,40600060,333780,40266280,6464,40868,126179120,264108356,31368,0,549428,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113073.830507
92203360,66581564,25621796,0,66929528,0,1136732,64756256,163302556,271110728,262144000,6107136,138176,660,0,0,0,0,0,2048,40600028,333780,40266248,6464,40868,126178748,264108356,31368,0,549428,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113074.84247
92203872,66582068,25621804,0,66930008,0,1136732,64756260,163302556,271110728,262144000,6107136,138176,664,0,0,0,0,0,2048,40600024,333780,40266244,6464,40868,126178500,264108356,31368,0,549428,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113075.854396
92216408,66594600,25621808,0,66942544,0,1136732,64756260,163302556,271029396,262144000,6107136,138176,664,0,0,0,0,0,2048,40600040,333780,40266260,6464,40868,126165480,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113076.866338
92272160,66650352,25621808,0,66997508,0,1136732,64756260,163302556,271041012,262144000,6107136,138176,664,0,0,0,0,0,2048,40600040,333780,40266260,6464,40868,126109432,264108356,31368,0,550036,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113077.878296
92271960,66650152,25621808,0,66997528,0,1136732,64756260,163302556,271041012,262144000,6107136,138176,664,0,0,0,0,0,2048,40600040,333780,40266260,6464,40868,126109308,264108356,31368,0,549704,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113078.890228
92320844,66699036,25621808,0,67046452,0,1136732,64756260,163302556,271090168,262144000,6107136,138176,664,0,0,0,0,0,2048,40600040,333780,40266260,6464,40868,126060700,264108356,31368,0,549704,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113079.90219
92265620,66643808,25621812,0,66991016,0,1136732,64756260,163302556,271033456,262144000,6107136,138176,664,0,0,0,0,0,2048,40600036,333780,40266256,6464,40868,126115264,264108356,31368,0,549776,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113080.914712
92264864,66643048,25621816,0,66990432,0,1136732,64756304,163302556,271033456,262144000,6107136,138176,708,0,0,0,0,0,2048,40600056,333780,40266276,6464,40608,126115636,264108356,31368,0,549584,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113081.92678
92264704,66642888,25621816,0,66990268,0,1136732,64756304,163302556,271033456,262144000,6107136,138176,708,0,0,0,0,0,2048,40600056,333780,40266276,6464,40608,126115512,264108356,31368,0,549512,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113082.938743
92264704,66642888,25621816,0,66990264,0,1136732,64756304,163302556,271033456,262144000,6107136,138176,552,0,0,0,0,0,2048,40600076,333780,40266296,6464,40608,126115512,264108356,31368,0,549512,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113083.950673
92264324,66642508,25621816,0,66990440,0,1136732,64756304,163302556,271033456,262144000,6107136,138176,460,0,0,0,0,0,2048,40600076,333780,40266296,6448,40608,126116024,264108356,31368,0,549372,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,4,0,1430113084.962646
92264324,66642508,25621816,0,66990440,0,1136732,64756304,163302556,271033456,262144000,6107136,138176,468,0,0,0,0,0,2048,40600076,333780,40266296,6448,40608,126116288,264108356,31368,0,549372,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113085.974579
92264324,66642508,25621816,0,66990440,0,1136732,64756304,163302556,271033456,262144000,6107136,138176,468,0,0,0,0,0,2048,40600076,333780,40266296,6448,40608,126116288,264108356,31368,0,549372,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113086.986513
92264324,66642508,25621816,0,66990440,0,1136736,64756304,163302556,271033456,262144000,6107136,138176,492,0,0,0,0,0,2048,40600080,333780,40266300,6448,40608,126116164,264108356,31368,0,549372,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113087.998477
92264492,66642676,25621816,0,66990608,0,1136736,64756308,163302556,271033456,262144000,6107136,138176,424,0,0,0,0,0,2048,40600084,333780,40266304,6456,40608,126116196,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113089.010423
92264496,66642676,25621820,0,66990608,0,1136736,64756312,163302556,271033456,262144000,6107136,138176,428,0,0,0,0,0,2048,40600080,333780,40266300,6456,40608,126116080,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113090.02242
92264500,66642676,25621824,0,66990608,0,1136736,64756312,163302556,271033456,262144000,6107136,138176,400,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126116284,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113091.034334
92313384,66691560,25621824,0,67039532,0,1136736,64756312,163302556,271082612,262144000,6107136,138176,400,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126068148,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113092.046272
92264728,66642904,25621824,0,66990840,0,1136736,64756312,163302556,271033456,262144000,6107136,138176,112,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126116756,264108356,31368,0,549524,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113093.058186
92363004,66741180,25621824,0,67088752,0,1136736,64756312,163302556,271131764,262144000,6107136,138176,108,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126018176,264108356,31368,0,549512,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113094.070119
92264500,66642676,25621824,0,66990608,0,1136736,64756312,163302556,271033456,262144000,6107136,138176,128,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126117004,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113095.08208
92264500,66642676,25621824,0,66990608,0,1136736,64756312,163302556,271033456,262144000,6107136,138176,128,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126117008,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113096.09397
92264500,66642676,25621824,0,66990608,0,1136736,64756312,163302556,271033456,262144000,6107136,138176,128,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126117008,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113097.105862
92264500,66642676,25621824,0,66990608,0,1136736,64756312,163302556,271033456,262144000,6107136,138176,124,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126117256,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113098.117796
92264500,66642676,25621824,0,66990608,0,1136736,64756312,163302556,271033456,262144000,6107136,138176,132,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126117256,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113099.12979
92264500,66642676,25621824,0,66990608,0,1136736,64756312,163302556,271033456,262144000,6107136,138176,64,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126117256,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,68,0,1430113100.141694
92264500,66642676,25621824,0,66990608,0,1136736,64756312,163302556,271033456,262144000,6107136,138176,80,0,0,0,0,0,2048,40600076,333780,40266296,6456,40608,126117500,264108356,31368,0,549432,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113101.153606
92264536,66642712,25621824,0,66990692,0,1136736,64756312,163302556,271032732,262144000,6107136,138176,80,0,0,0,0,0,2048,40600076,333780,40266296,6472,40580,126117484,264108356,31368,0,549488,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113102.16559
92264116,66642396,25621720,0,66990320,0,1136736,64756208,163302556,271032732,262144000,6107136,138176,112,0,0,0,0,0,2048,40600080,333780,40266300,6464,40572,126118064,264108356,31368,0,549352,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113103.177523
92264116,66642396,25621720,0,66990328,0,1136736,64756208,163302556,271032732,262144000,6107136,138176,112,0,0,0,0,0,2048,40600080,333780,40266300,6456,40568,126117948,264108356,31368,0,549400,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113104.18946
92264068,66642348,25621720,0,66990280,0,1136736,64756208,163302556,271032732,262144000,6107136,138176,112,0,0,0,0,0,2048,40600080,333780,40266300,6448,40568,126117956,264108356,31368,0,549368,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113105.201403
92264068,66642348,25621720,0,66990280,0,1136736,64756208,163302556,271032732,262144000,6107136,138176,112,0,0,0,0,0,2048,40600080,333780,40266300,6448,40568,126118068,264108356,31368,0,549368,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113106.213354
92411356,66789632,25621724,0,67137888,0,1136744,64756200,163302556,271180196,262144000,6107136,138176,104,0,0,0,0,0,2048,40600076,333780,40266296,6448,40568,125971356,264108356,31368,0,549460,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113107.225281
92264072,66642348,25621724,0,66990280,0,1136744,64756200,163302556,271032732,262144000,6107136,138176,128,0,0,0,0,0,2048,40600076,333780,40266296,6448,40568,126118172,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113108.237196
92264072,66642348,25621724,0,66990280,0,1136744,64756200,163302556,271032732,262144000,6107136,138176,128,0,0,0,0,0,2048,40600076,333780,40266296,6448,40568,126118460,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113109.249114
92264168,66642444,25621724,0,66990456,0,1136744,64756200,163302556,271032732,262144000,6107136,138176,128,0,0,0,0,0,2048,40600096,333780,40266316,6448,40568,126118460,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113110.261089
92264168,66642444,25621724,0,66990456,0,1136744,64756200,163302556,271032732,262144000,6107136,138176,132,0,0,0,0,0,2048,40600096,333780,40266316,6448,40568,126118460,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113111.273154
92264228,66642500,25621728,0,66990500,0,1136744,64756216,163302556,271032732,262144000,6107136,138176,148,0,0,0,0,0,2048,40600108,333780,40266328,6440,40568,126118344,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113112.285445
92264228,66642500,25621728,0,66990500,0,1136744,64756216,163302556,271032732,262144000,6107136,138176,148,0,0,0,0,0,2048,40600108,333780,40266328,6440,40568,126118640,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113113.297416
92264228,66642500,25621728,0,66990500,0,1136744,64756216,163302556,271032732,262144000,6107136,138176,148,0,0,0,0,0,2048,40600108,333780,40266328,6440,40568,126118996,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113114.309366
92264228,66642500,25621728,0,66990500,0,1136744,64756216,163302556,271032732,262144000,6107136,138176,144,0,0,0,0,0,2048,40600108,333780,40266328,6440,40568,126118996,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113115.321312
92264228,66642500,25621728,0,66990500,0,1136744,64756220,163302556,271032732,262144000,6107136,138176,148,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126119080,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113116.333257
92264232,66642500,25621732,0,66990500,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,144,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126119080,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113117.345265
92264232,66642500,25621732,0,66990500,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,132,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126119204,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113118.357233
92313388,66691656,25621732,0,67039676,0,1136744,64756228,163302556,271081888,262144000,6107136,138176,92,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126070596,264108356,31368,0,549456,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113119.369172
92313388,66691656,25621732,0,67039676,0,1136744,64756228,163302556,271081888,262144000,6107136,138176,92,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126070472,264108356,31368,0,549460,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113120.381126
92264276,66642544,25621732,0,66990524,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,104,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126119208,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113121.393075
92264248,66642516,25621732,0,66990452,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,108,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126119368,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113122.405053
92264696,66642964,25621732,0,66990936,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,80,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126119244,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,16,0,1430113123.417022
92265200,66643468,25621732,0,66991412,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,76,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126118748,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,20,0,1430113124.42894
92265648,66643916,25621732,0,66991892,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,76,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126118500,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113125.440888
92266152,66644420,25621732,0,66992376,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,72,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126118136,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,4,0,1430113126.452856
92266656,66644924,25621732,0,66992856,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,80,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126117640,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,8,0,1430113127.464793
92267104,66645372,25621732,0,66993332,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,48,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126117144,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113128.476707
92267608,66645876,25621732,0,66993808,0,1136744,64756228,163302556,271032732,262144000,6107136,138176,48,0,0,0,0,0,2048,40600112,333780,40266332,6440,40568,126116648,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113129.488682
92268056,66646324,25621732,0,66994284,0,1136744,64756232,163302556,271032732,262144000,6107136,138176,340,0,0,0,0,0,2048,40600116,333780,40266336,6440,40568,126116332,264108356,31368,0,549364,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113130.500642
92268560,66646828,25621732,0,66994764,0,1136744,64756232,163302556,271032732,262144000,6107136,138176,348,0,0,0,0,0,2048,40600116,333780,40266336,6440,40568,126115960,264108356,31368,0,549364,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113131.512653
92269016,66647276,25621740,0,66995240,0,1136744,64756232,163302556,271032732,262144000,6107136,138176,372,0,0,0,0,0,2048,40600108,333780,40266328,6440,40568,126115464,264108356,31368,0,549364,2733028,138092,184,2871120,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113132.524599
92269520,66647780,25621740,0,66995716,0,1136744,64756232,163302556,271032732,262144000,6107136,138176,364,0,0,0,0,0,2048,40600108,333780,40266328,6440,40568,126114976,264108356,31368,0,549364,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113133.53659
92270196,66648456,25621740,0,66996424,0,1136744,64756232,163302556,271032732,262144000,6107136,138176,368,0,0,0,0,0,2048,40600108,333780,40266328,6440,40568,126114364,264108356,31368,0,549456,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113134.548553
92270472,66648732,25621740,0,66996668,0,1136744,64756232,163302556,271032732,262144000,6107136,138176,368,0,0,0,0,0,2048,40600108,333780,40266328,6440,40568,126113908,264108356,31368,0,549368,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113135.560535
92270920,66649180,25621740,0,66997144,0,1136744,64756232,163302556,271032732,262144000,6107136,138176,368,0,0,0,0,0,2048,40600108,333780,40266328,6440,40568,126113536,264108356,31368,0,549368,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113136.572506
92271428,66649684,25621744,0,66997628,0,1136744,64756232,163302556,271032732,262144000,6107136,138176,348,0,0,0,0,0,2048,40600104,333780,40266324,6440,40568,126113040,264108356,31368,0,549368,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113137.584477
92271876,66650132,25621744,0,66998096,0,1136744,64756232,163302556,271032732,262144000,6107136,138176,348,0,0,0,0,0,2048,40600104,333780,40266324,6440,40568,126112640,264108356,31368,0,549368,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113138.596419
92272380,66650636,25621744,0,66998588,0,1136744,64756232,163302556,271032732,262144000,6107136,138176,348,0,0,0,0,0,2048,40600104,333780,40266324,6440,40568,126112156,264108356,31368,0,549368,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113139.608373
92279460,66657716,25621744,0,67005944,0,1136744,64756232,163302556,271040572,262144000,6107136,138176,348,0,0,0,0,0,2048,40600104,333780,40266324,6440,40568,126105196,264108356,31368,0,549372,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113140.620347
92279936,66658192,25621744,0,67006364,0,1136744,64756232,163302556,271040572,262144000,6107136,138176,348,0,0,0,0,0,2048,40600104,333780,40266324,6448,40812,126104444,264108356,31368,0,549424,2733028,138084,184,2871112,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113141.632338
92280856,66659112,25621744,0,67006848,0,1136744,64756244,163302556,271040572,262144000,6107136,138176,372,0,0,0,0,0,2048,40600104,333780,40266324,6464,40812,126102040,264108356,31368,0,549624,2733032,138124,184,2871156,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113142.644474
92281360,66659616,25621744,0,67007360,0,1136744,64756252,163302556,271040572,262144000,6107136,138176,364,0,0,0,0,0,2048,40600104,333780,40266324,6464,40820,126101544,264108356,31368,0,549624,2733032,138124,184,2871156,14376,30411152,31248380,31368,34156673340,34359738367,692700,16,0,1430113143.656552
92281904,66660156,25621748,0,67007868,0,1136744,64756256,163302556,271040572,262144000,6107136,138176,376,0,0,0,0,0,2048,40600104,333780,40266324,6464,40820,126100784,264108356,31368,0,549616,2733032,138140,184,2871172,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113144.667849
92223112,66601364,25621748,0,66949100,0,1136744,64756256,163302556,270910088,262144000,6107136,138176,384,0,0,0,0,0,2048,40600104,333780,40266324,6464,40820,126159560,264108356,31368,0,549284,2733032,138140,184,2871172,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113145.679883
92349452,66727704,25621748,0,67075468,0,1136744,64756256,163302556,270970860,262144000,6107136,138176,384,0,0,0,0,0,2048,40600104,333780,40266324,6464,40828,126031840,264108356,31368,0,549784,2733032,138144,184,2871176,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113146.691842
92398336,66776588,25621748,0,67124392,0,1136744,64756276,163302556,271020016,262144000,6107136,138176,400,0,0,0,0,0,2048,40600104,333780,40266324,6464,40828,125983480,264108356,31368,0,549784,2733032,138144,184,2871176,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113147.703829
92349680,66727932,25621748,0,67075700,0,1136744,64756276,163302556,270970860,262144000,6107136,138176,412,0,0,0,0,0,2048,40600104,333780,40266324,6456,40828,126031972,264108356,31368,0,549876,2733032,138144,184,2871176,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113148.715838
92349452,66727704,25621748,0,67075468,0,1136744,64756276,163302556,270970860,262144000,6107136,138176,412,0,0,0,0,0,2048,40600104,333780,40266324,6456,40828,126032220,264108356,31368,0,549788,2733032,138144,184,2871176,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113149.727806
92349444,66727692,25621752,0,67075624,0,1136744,64756276,163302556,270970860,262144000,6107136,138176,412,0,0,0,0,0,2048,40600120,333780,40266340,6456,40828,126032468,264108356,31368,0,549652,2733032,138144,184,2871176,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113150.739788
92349444,66727692,25621752,0,67075624,0,1136744,64756276,163302556,270970860,262144000,6107136,138176,412,0,0,0,0,0,2048,40600120,333780,40266340,6456,40828,126032468,264108356,31368,0,549652,2733032,138144,184,2871176,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113151.751815
92349444,66727692,25621752,0,67075624,0,1136744,64756276,163302556,270970860,262144000,6107136,138176,412,0,0,0,0,0,2048,40600120,333780,40266340,6456,40828,126032468,264108356,31368,0,549652,2733032,138144,184,2871176,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113152.763803
92349448,66727692,25621756,0,67075624,0,1136744,64756300,163302556,270970860,262144000,6107136,138176,428,0,0,0,0,0,2048,40600140,333780,40266360,6456,40828,126032476,264108356,31368,0,549652,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113153.775763
92349448,66727692,25621756,0,67075624,0,1136744,64756300,163302556,270970860,262144000,6107136,138176,428,0,0,0,0,0,2048,40600140,333780,40266360,6448,40828,126032720,264108356,31368,0,549652,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113154.787713
92349448,66727692,25621756,0,67075624,0,1136744,64756300,163302556,270970860,262144000,6107136,138176,480,0,0,0,0,0,2048,40600140,333780,40266360,6448,40828,126032720,264108356,31368,0,549652,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113155.799668
92349448,66727692,25621756,0,67075624,0,1136744,64756300,163302556,270970860,262144000,6107136,138176,480,0,0,0,0,0,2048,40600140,333780,40266360,6448,40828,126032724,264108356,31368,0,549652,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113156.811656
